case_id,event_position,activity_name,timestamp,org:group,org:resource,organization country,resource country,label,anomaly_type,anomaly_description,concept:name,impact,lifecycle:transition,org:role,organization involved,product,time:timestamp
1-626760391,2,Accepted+In Progress,2012-01-12T17:33:11+01:00,Org line A2,Gregory,us,USA,anomalous,Rework,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Accepted+In Progress', 'timestamp': '2011-12-20T14:43:16+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line A2', 'org:resource': 'Gregory', 'org:role': 'A2_3', 'organization country': 'us', 'organization involved': 'N5 2nd', 'product': 'PROD488', 'resource country': 'USA', 'time:timestamp': '2011-12-20T14:43:16+01:00'}}, {'name': 'Accepted+In Progress', 'timestamp': '2012-01-12T17:33:11+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line A2', 'org:resource': 'Gregory', 'org:role': 'A2_3', 'organization country': 'us', 'organization involved': 'N5 2nd', 'product': 'PROD488', 'resource country': 'USA', 'time:timestamp': '2012-01-12T17:33:11+01:00'}}, {'name': 'Completed+Closed', 'timestamp': '2012-01-12T17:33:48+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Completed', 'impact': 'Medium', 'lifecycle:transition': 'Closed', 'org:group': 'Org line A2', 'org:resource': 'Gregory', 'org:role': 'A2_3', 'organization country': 'us', 'organization involved': 'N5 2nd', 'product': 'PROD488', 'resource country': 'USA', 'time:timestamp': '2012-01-12T17:33:48+01:00'}}]}",Accepted,Medium,In Progress,A2_3,N5 2nd,PROD488,2012-01-12T17:33:11+01:00
1-626760391,3,Completed+Closed,2012-01-12T17:33:48+01:00,Org line A2,Gregory,us,USA,anomalous,Rework,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Accepted+In Progress', 'timestamp': '2011-12-20T14:43:16+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line A2', 'org:resource': 'Gregory', 'org:role': 'A2_3', 'organization country': 'us', 'organization involved': 'N5 2nd', 'product': 'PROD488', 'resource country': 'USA', 'time:timestamp': '2011-12-20T14:43:16+01:00'}}, {'name': 'Accepted+In Progress', 'timestamp': '2012-01-12T17:33:11+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line A2', 'org:resource': 'Gregory', 'org:role': 'A2_3', 'organization country': 'us', 'organization involved': 'N5 2nd', 'product': 'PROD488', 'resource country': 'USA', 'time:timestamp': '2012-01-12T17:33:11+01:00'}}, {'name': 'Completed+Closed', 'timestamp': '2012-01-12T17:33:48+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Completed', 'impact': 'Medium', 'lifecycle:transition': 'Closed', 'org:group': 'Org line A2', 'org:resource': 'Gregory', 'org:role': 'A2_3', 'organization country': 'us', 'organization involved': 'N5 2nd', 'product': 'PROD488', 'resource country': 'USA', 'time:timestamp': '2012-01-12T17:33:48+01:00'}}]}",Completed,Medium,Closed,A2_3,N5 2nd,PROD488,2012-01-12T17:33:48+01:00
1-626760391,4,Accepted+In Progress,2011-12-20T14:43:16+01:00,Org line A2,Gregory,us,USA,anomalous,Rework,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Accepted+In Progress', 'timestamp': '2011-12-20T14:43:16+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line A2', 'org:resource': 'Gregory', 'org:role': 'A2_3', 'organization country': 'us', 'organization involved': 'N5 2nd', 'product': 'PROD488', 'resource country': 'USA', 'time:timestamp': '2011-12-20T14:43:16+01:00'}}, {'name': 'Accepted+In Progress', 'timestamp': '2012-01-12T17:33:11+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line A2', 'org:resource': 'Gregory', 'org:role': 'A2_3', 'organization country': 'us', 'organization involved': 'N5 2nd', 'product': 'PROD488', 'resource country': 'USA', 'time:timestamp': '2012-01-12T17:33:11+01:00'}}, {'name': 'Completed+Closed', 'timestamp': '2012-01-12T17:33:48+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Completed', 'impact': 'Medium', 'lifecycle:transition': 'Closed', 'org:group': 'Org line A2', 'org:resource': 'Gregory', 'org:role': 'A2_3', 'organization country': 'us', 'organization involved': 'N5 2nd', 'product': 'PROD488', 'resource country': 'USA', 'time:timestamp': '2012-01-12T17:33:48+01:00'}}]}",Accepted,Medium,In Progress,A2_3,N5 2nd,PROD488,2011-12-20T14:43:16+01:00
1-626760391,5,Accepted+In Progress,2012-01-12T17:33:11+01:00,Org line A2,Gregory,us,USA,anomalous,Rework,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Accepted+In Progress', 'timestamp': '2011-12-20T14:43:16+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line A2', 'org:resource': 'Gregory', 'org:role': 'A2_3', 'organization country': 'us', 'organization involved': 'N5 2nd', 'product': 'PROD488', 'resource country': 'USA', 'time:timestamp': '2011-12-20T14:43:16+01:00'}}, {'name': 'Accepted+In Progress', 'timestamp': '2012-01-12T17:33:11+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line A2', 'org:resource': 'Gregory', 'org:role': 'A2_3', 'organization country': 'us', 'organization involved': 'N5 2nd', 'product': 'PROD488', 'resource country': 'USA', 'time:timestamp': '2012-01-12T17:33:11+01:00'}}, {'name': 'Completed+Closed', 'timestamp': '2012-01-12T17:33:48+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Completed', 'impact': 'Medium', 'lifecycle:transition': 'Closed', 'org:group': 'Org line A2', 'org:resource': 'Gregory', 'org:role': 'A2_3', 'organization country': 'us', 'organization involved': 'N5 2nd', 'product': 'PROD488', 'resource country': 'USA', 'time:timestamp': '2012-01-12T17:33:48+01:00'}}]}",Accepted,Medium,In Progress,A2_3,N5 2nd,PROD488,2012-01-12T17:33:11+01:00
1-626760391,6,Completed+Closed,2012-01-12T17:33:48+01:00,Org line A2,Gregory,us,USA,anomalous,Rework,"{'size': 3, 'start': 3, 'inserted': [{'name': 'Accepted+In Progress', 'timestamp': '2011-12-20T14:43:16+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line A2', 'org:resource': 'Gregory', 'org:role': 'A2_3', 'organization country': 'us', 'organization involved': 'N5 2nd', 'product': 'PROD488', 'resource country': 'USA', 'time:timestamp': '2011-12-20T14:43:16+01:00'}}, {'name': 'Accepted+In Progress', 'timestamp': '2012-01-12T17:33:11+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Medium', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line A2', 'org:resource': 'Gregory', 'org:role': 'A2_3', 'organization country': 'us', 'organization involved': 'N5 2nd', 'product': 'PROD488', 'resource country': 'USA', 'time:timestamp': '2012-01-12T17:33:11+01:00'}}, {'name': 'Completed+Closed', 'timestamp': '2012-01-12T17:33:48+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Completed', 'impact': 'Medium', 'lifecycle:transition': 'Closed', 'org:group': 'Org line A2', 'org:resource': 'Gregory', 'org:role': 'A2_3', 'organization country': 'us', 'organization involved': 'N5 2nd', 'product': 'PROD488', 'resource country': 'USA', 'time:timestamp': '2012-01-12T17:33:48+01:00'}}]}",Completed,Medium,Closed,A2_3,N5 2nd,PROD488,2012-01-12T17:33:48+01:00
1-626834451,1,Accepted+In Progress,2011-12-20T16:25:10+01:00,Org line A2,Cyril,fr,France,normal,-,-,Accepted,Medium,In Progress,A2_5,V37 2nd,PROD525,2011-12-20T16:25:10+01:00
1-626834451,2,Accepted+Assigned,2011-12-20T16:26:35+01:00,Org line A2,Cyril,fr,France,normal,-,-,Accepted,Medium,Assigned,A2_5,V37 2nd,PROD525,2011-12-20T16:26:35+01:00
1-626834451,3,Completed+Closed,2012-02-01T12:03:13+01:00,Org line A2,Cyril,fr,France,normal,-,-,Completed,Medium,Closed,A2_5,V37 2nd,PROD525,2012-02-01T12:03:13+01:00
1-627163101,1,Accepted+In Progress,2011-12-21T07:14:19+01:00,Org line C,Arnaud,fr,France,anomalous,Early,"{'shift_from': 5, 'shift_to': 2, 'size': 2}",Accepted,Major,In Progress,E_6,V29 2nd,PROD413,2011-12-21T07:14:19+01:00
1-627163101,2,Accepted+Wait,2012-01-18T12:17:47+01:00,Org line C,Arnaud,fr,France,anomalous,Early,"{'shift_from': 5, 'shift_to': 2, 'size': 2}",Accepted,Major,Wait,E_6,V29 2nd,PROD413,2012-01-18T12:17:47+01:00
1-627163101,3,Accepted+In Progress,2012-04-12T11:35:52+02:00,Org line C,Arnaud,fr,France,anomalous,Early,"{'shift_from': 5, 'shift_to': 2, 'size': 2}",Accepted,Major,In Progress,E_6,V29 2nd,PROD413,2012-04-12T11:35:52+02:00
1-627163101,4,Accepted+In Progress,2012-04-19T14:28:17+02:00,Org line C,Bruno,fr,France,anomalous,Early,"{'shift_from': 5, 'shift_to': 2, 'size': 2}",Accepted,Major,In Progress,E_6,V29 2nd,PROD413,2012-04-19T14:28:17+02:00
1-627163101,5,Accepted+In Progress,2012-02-01T12:23:43+01:00,Org line C,Arnaud,fr,France,anomalous,Early,"{'shift_from': 5, 'shift_to': 2, 'size': 2}",Accepted,Major,In Progress,E_6,V29 2nd,PROD413,2012-02-01T12:23:43+01:00
1-627163101,6,Completed+Closed,2012-05-09T10:32:27+02:00,Org line C,Bruno,fr,France,anomalous,Early,"{'shift_from': 5, 'shift_to': 2, 'size': 2}",Completed,Major,Closed,E_6,V29 2nd,PROD413,2012-05-09T10:32:27+02:00
1-627190551,1,Accepted+In Progress,2011-12-21T09:06:12+01:00,Org line C,Kymaria,us,USA,normal,-,-,Accepted,High,In Progress,V3_3,N22 2nd,PROD476,2011-12-21T09:06:12+01:00
1-627190551,2,Completed+Closed,2011-12-21T09:13:03+01:00,Org line C,Kymaria,us,USA,normal,-,-,Completed,High,Closed,V3_3,N22 2nd,PROD476,2011-12-21T09:13:03+01:00
1-627190551,3,Accepted+In Progress,2011-12-29T09:47:16+01:00,Org line C,Kymaria,us,USA,normal,-,-,Accepted,High,In Progress,V3_3,N22 2nd,PROD476,2011-12-29T09:47:16+01:00
1-627190551,4,Accepted+Wait,2011-12-29T09:47:23+01:00,Org line C,Kymaria,us,USA,normal,-,-,Accepted,High,Wait,V3_3,N22 2nd,PROD476,2011-12-29T09:47:23+01:00
1-627190551,5,Accepted+In Progress,2012-01-18T16:22:21+01:00,Org line C,Kymaria,us,USA,normal,-,-,Accepted,High,In Progress,V3_3,N22 2nd,PROD476,2012-01-18T16:22:21+01:00
1-627190551,6,Accepted+Wait,2012-01-18T16:31:17+01:00,Org line C,Kymaria,us,USA,normal,-,-,Accepted,High,Wait,V3_3,N22 2nd,PROD476,2012-01-18T16:31:17+01:00
1-627190551,7,Completed+Closed,2012-02-10T10:28:45+01:00,Org line C,Kymaria,us,USA,normal,-,-,Completed,High,Closed,V3_3,N22 2nd,PROD476,2012-02-10T10:28:45+01:00
1-627336700,1,Accepted+In Progress,2011-12-21T10:39:43+01:00,Org line A2,Valter,se,Sweden,anomalous,Attribute,"{'index': [3, 3], 'attribute_index': [0, 3], 'attribute': ['org:group', 'resource country'], 'original': ['Org line A2', 'Sweden']}",Accepted,Low,In Progress,A2_3,U6 2nd,PROD831,2011-12-21T10:39:43+01:00
1-627336700,2,Accepted+Assigned,2011-12-21T10:40:06+01:00,Org line A2,Valter,se,Sweden,anomalous,Attribute,"{'index': [3, 3], 'attribute_index': [0, 3], 'attribute': ['org:group', 'resource country'], 'original': ['Org line A2', 'Sweden']}",Accepted,Low,Assigned,A2_3,U6 2nd,PROD831,2011-12-21T10:40:06+01:00
1-627336700,3,Accepted+In Progress,2012-01-30T14:18:50+01:00,Org line A2,Valter,se,Sweden,anomalous,Attribute,"{'index': [3, 3], 'attribute_index': [0, 3], 'attribute': ['org:group', 'resource country'], 'original': ['Org line A2', 'Sweden']}",Accepted,Low,In Progress,A2_3,U6 2nd,PROD831,2012-01-30T14:18:50+01:00
1-627336700,4,Completed+Closed,2012-01-30T14:18:51+01:00,Org line V2,Valter,se,Brazil,anomalous,Attribute,"{'index': [3, 3], 'attribute_index': [0, 3], 'attribute': ['org:group', 'resource country'], 'original': ['Org line A2', 'Sweden']}",Completed,Low,Closed,A2_3,U6 2nd,PROD831,2012-01-30T14:18:51+01:00
1-627337013,1,Accepted+In Progress,2011-12-21T11:13:58+01:00,Org line C,Alex,in,Brazil,anomalous,Rework,"{'size': 2, 'start': 3, 'inserted': [{'name': 'Accepted+In Progress', 'timestamp': '2011-12-21T11:13:58+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Low', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line C', 'org:resource': 'Alex', 'org:role': 'E_4', 'organization country': 'in', 'organization involved': 'G93 2nd', 'product': 'PROD325', 'resource country': 'Brazil', 'time:timestamp': '2011-12-21T11:13:58+01:00'}}, {'name': 'Accepted+In Progress', 'timestamp': '2012-01-26T14:12:53+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Low', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line C', 'org:resource': 'Alex', 'org:role': 'E_4', 'organization country': 'in', 'organization involved': 'G93 2nd', 'product': 'PROD325', 'resource country': 'Brazil', 'time:timestamp': '2012-01-26T14:12:53+01:00'}}]}",Accepted,Low,In Progress,E_4,G93 2nd,PROD325,2011-12-21T11:13:58+01:00
1-627337013,2,Accepted+In Progress,2012-01-26T14:12:53+01:00,Org line C,Alex,in,Brazil,anomalous,Rework,"{'size': 2, 'start': 3, 'inserted': [{'name': 'Accepted+In Progress', 'timestamp': '2011-12-21T11:13:58+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Low', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line C', 'org:resource': 'Alex', 'org:role': 'E_4', 'organization country': 'in', 'organization involved': 'G93 2nd', 'product': 'PROD325', 'resource country': 'Brazil', 'time:timestamp': '2011-12-21T11:13:58+01:00'}}, {'name': 'Accepted+In Progress', 'timestamp': '2012-01-26T14:12:53+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Low', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line C', 'org:resource': 'Alex', 'org:role': 'E_4', 'organization country': 'in', 'organization involved': 'G93 2nd', 'product': 'PROD325', 'resource country': 'Brazil', 'time:timestamp': '2012-01-26T14:12:53+01:00'}}]}",Accepted,Low,In Progress,E_4,G93 2nd,PROD325,2012-01-26T14:12:53+01:00
1-627337013,3,Completed+Closed,2012-03-01T15:37:25+01:00,Org line C,Alex,in,Brazil,anomalous,Rework,"{'size': 2, 'start': 3, 'inserted': [{'name': 'Accepted+In Progress', 'timestamp': '2011-12-21T11:13:58+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Low', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line C', 'org:resource': 'Alex', 'org:role': 'E_4', 'organization country': 'in', 'organization involved': 'G93 2nd', 'product': 'PROD325', 'resource country': 'Brazil', 'time:timestamp': '2011-12-21T11:13:58+01:00'}}, {'name': 'Accepted+In Progress', 'timestamp': '2012-01-26T14:12:53+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Low', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line C', 'org:resource': 'Alex', 'org:role': 'E_4', 'organization country': 'in', 'organization involved': 'G93 2nd', 'product': 'PROD325', 'resource country': 'Brazil', 'time:timestamp': '2012-01-26T14:12:53+01:00'}}]}",Completed,Low,Closed,E_4,G93 2nd,PROD325,2012-03-01T15:37:25+01:00
1-627337013,4,Accepted+In Progress,2011-12-21T11:13:58+01:00,Org line C,Alex,in,Brazil,anomalous,Rework,"{'size': 2, 'start': 3, 'inserted': [{'name': 'Accepted+In Progress', 'timestamp': '2011-12-21T11:13:58+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Low', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line C', 'org:resource': 'Alex', 'org:role': 'E_4', 'organization country': 'in', 'organization involved': 'G93 2nd', 'product': 'PROD325', 'resource country': 'Brazil', 'time:timestamp': '2011-12-21T11:13:58+01:00'}}, {'name': 'Accepted+In Progress', 'timestamp': '2012-01-26T14:12:53+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Low', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line C', 'org:resource': 'Alex', 'org:role': 'E_4', 'organization country': 'in', 'organization involved': 'G93 2nd', 'product': 'PROD325', 'resource country': 'Brazil', 'time:timestamp': '2012-01-26T14:12:53+01:00'}}]}",Accepted,Low,In Progress,E_4,G93 2nd,PROD325,2011-12-21T11:13:58+01:00
1-627337013,5,Accepted+In Progress,2012-01-26T14:12:53+01:00,Org line C,Alex,in,Brazil,anomalous,Rework,"{'size': 2, 'start': 3, 'inserted': [{'name': 'Accepted+In Progress', 'timestamp': '2011-12-21T11:13:58+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Low', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line C', 'org:resource': 'Alex', 'org:role': 'E_4', 'organization country': 'in', 'organization involved': 'G93 2nd', 'product': 'PROD325', 'resource country': 'Brazil', 'time:timestamp': '2011-12-21T11:13:58+01:00'}}, {'name': 'Accepted+In Progress', 'timestamp': '2012-01-26T14:12:53+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'Low', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line C', 'org:resource': 'Alex', 'org:role': 'E_4', 'organization country': 'in', 'organization involved': 'G93 2nd', 'product': 'PROD325', 'resource country': 'Brazil', 'time:timestamp': '2012-01-26T14:12:53+01:00'}}]}",Accepted,Low,In Progress,E_4,G93 2nd,PROD325,2012-01-26T14:12:53+01:00
1-627532005,1,Accepted+In Progress,2011-12-21T14:33:20+01:00,Org line A2,Grzegorz,pl,POLAND,anomalous,SkipSequence,"{'size': 1, 'start': 1, 'skipped': [{'name': 'Accepted+Assigned', 'timestamp': '2011-12-21T14:33:49+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'High', 'lifecycle:transition': 'Assigned', 'org:group': 'Org line A2', 'org:resource': 'Grzegorz', 'org:role': 'A2_3', 'organization country': 'pl', 'organization involved': 'N26 2nd', 'product': 'PROD791', 'resource country': 'POLAND', 'time:timestamp': '2011-12-21T14:33:49+01:00'}}]}",Accepted,High,In Progress,A2_3,N26 2nd,PROD791,2011-12-21T14:33:20+01:00
1-627532005,2,Accepted+Wait,2012-01-09T14:52:30+01:00,Org line A2,Grzegorz,pl,POLAND,anomalous,SkipSequence,"{'size': 1, 'start': 1, 'skipped': [{'name': 'Accepted+Assigned', 'timestamp': '2011-12-21T14:33:49+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'High', 'lifecycle:transition': 'Assigned', 'org:group': 'Org line A2', 'org:resource': 'Grzegorz', 'org:role': 'A2_3', 'organization country': 'pl', 'organization involved': 'N26 2nd', 'product': 'PROD791', 'resource country': 'POLAND', 'time:timestamp': '2011-12-21T14:33:49+01:00'}}]}",Accepted,High,Wait,A2_3,N26 2nd,PROD791,2012-01-09T14:52:30+01:00
1-627532005,3,Completed+Closed,2012-04-23T13:38:19+02:00,Org line A2,Grzegorz,pl,POLAND,anomalous,SkipSequence,"{'size': 1, 'start': 1, 'skipped': [{'name': 'Accepted+Assigned', 'timestamp': '2011-12-21T14:33:49+01:00', 'timestamp_end': None, 'attributes': {'concept:name': 'Accepted', 'impact': 'High', 'lifecycle:transition': 'Assigned', 'org:group': 'Org line A2', 'org:resource': 'Grzegorz', 'org:role': 'A2_3', 'organization country': 'pl', 'organization involved': 'N26 2nd', 'product': 'PROD791', 'resource country': 'POLAND', 'time:timestamp': '2011-12-21T14:33:49+01:00'}}]}",Completed,High,Closed,A2_3,N26 2nd,PROD791,2012-04-23T13:38:19+02:00
1-627557462,1,Accepted+In Progress,2011-12-21T14:57:20+01:00,Org line A2,Lauro,se,Brazil,normal,-,-,Accepted,Low,In Progress,A2_3,G45 2nd,PROD711,2011-12-21T14:57:20+01:00
1-627557462,2,Accepted+In Progress,2011-12-21T14:58:06+01:00,Org line A2,Lauro,se,Brazil,normal,-,-,Accepted,Low,In Progress,A2_3,G45 2nd,PROD711,2011-12-21T14:58:06+01:00
1-627557462,3,Completed+Closed,2012-02-01T13:51:37+01:00,Org line A2,Lauro,se,Brazil,normal,-,-,Completed,Low,Closed,A2_3,G45 2nd,PROD711,2012-02-01T13:51:37+01:00
1-627630611,1,Accepted+In Progress,2011-12-23T09:36:20+01:00,Org line C,Anil,se,Sweden,anomalous,Late,"{'shift_from': 0, 'shift_to': 1, 'size': 2}",Accepted,Medium,In Progress,E_10,G285 2nd,PROD646,2011-12-23T09:36:20+01:00
1-627630611,2,Accepted+In Progress,2011-12-21T15:43:03+01:00,Org line C,Leif,se,Sweden,anomalous,Late,"{'shift_from': 0, 'shift_to': 1, 'size': 2}",Accepted,Medium,In Progress,E_10,G285 2nd,PROD646,2011-12-21T15:43:03+01:00
1-627630611,3,Queued+Awaiting Assignment,2011-12-21T15:46:04+01:00,Org line C,Leif,se,Sweden,anomalous,Late,"{'shift_from': 0, 'shift_to': 1, 'size': 2}",Queued,Medium,Awaiting Assignment,E_10,G285 2nd,PROD646,2011-12-21T15:46:04+01:00
1-627630611,4,Completed+Closed,2012-01-10T13:49:48+01:00,Org line C,Anil,se,Sweden,anomalous,Late,"{'shift_from': 0, 'shift_to': 1, 'size': 2}",Completed,Medium,Closed,E_10,G285 2nd,PROD646,2012-01-10T13:49:48+01:00
1-627878397,1,Accepted+In Progress,2011-12-22T11:00:33+01:00,Org line A2,Rafal,pl,POLAND,normal,-,-,Accepted,Medium,In Progress,D_1,V10 3rd,PROD71,2011-12-22T11:00:33+01:00
1-627878397,2,Accepted+In Progress,2012-05-29T13:37:20+02:00,Org line A2,Rafal,pl,POLAND,normal,-,-,Accepted,Medium,In Progress,D_1,V10 3rd,PROD71,2012-05-29T13:37:20+02:00
1-627878397,3,Completed+Closed,2012-05-29T13:38:04+02:00,Org line A2,Rafal,pl,POLAND,normal,-,-,Completed,Medium,Closed,D_1,V10 3rd,PROD71,2012-05-29T13:38:04+02:00
1-627936524,1,Accepted+In Progress,2011-12-22T10:03:52+01:00,Org line A2,Bertil,in,0,anomalous,Attribute,"{'index': [0, 1, 1], 'attribute_index': [3, 2, 3], 'attribute': ['resource country', 'organization country', 'resource country'], 'original': ['Sweden', 'in', 'Sweden']}",Accepted,Low,In Progress,A2_4,G31 3rd,PROD194,2011-12-22T10:03:52+01:00
1-627936524,2,Completed+Closed,2012-04-23T11:20:55+02:00,Org line A2,Bertil,ca,Denmark,anomalous,Attribute,"{'index': [0, 1, 1], 'attribute_index': [3, 2, 3], 'attribute': ['resource country', 'organization country', 'resource country'], 'original': ['Sweden', 'in', 'Sweden']}",Completed,Low,Closed,A2_4,G31 3rd,PROD194,2012-04-23T11:20:55+02:00
1-627980711,1,Accepted+In Progress,2011-12-22T10:26:34+01:00,Org line V2,Tomas,se,Sweden,normal,-,-,Accepted,Low,In Progress,,T3 2nd,PROD59,2011-12-22T10:26:34+01:00
1-627980711,2,Completed+Closed,2012-02-01T15:40:27+01:00,Org line V2,Tomas,se,Sweden,normal,-,-,Completed,Low,Closed,,T3 2nd,PROD59,2012-02-01T15:40:27+01:00
